TIMESTAMP,UserID,TaskID,RaycastCount,LassoCount,SelectedACount,SelectedBCount,UnselectedCount
3787.504,3,34,0,3,77,0, 423
3793.054,3,34,1,0,78,0, 422
3799.737,3,34,1,0,79,0, 421
3804.021,3,34,1,0,80,0, 420
3804.854,3,34,1,0,81,0, 419
3806.254,3,34,1,0,80,0, 420
3808.654,3,34,1,0,79,0, 421
3809.42,3,34,1,0,78,0, 422
3809.854,3,34,1,0,77,0, 423
3812.087,3,34,1,0,76,0, 424
3816.67,3,34,1,0,75,0, 425
3826.554,3,34,1,0,76,0, 424
3827.104,3,34,1,0,77,0, 423
3834.337,3,35,0,0,0,0,500
3840.62,3,35,0,94,94,0, 406
3842.054,3,35,0,7,101,0, 399
3845.837,3,35,0,12,89,0, 411
3847.237,3,35,0,3,86,0, 414
3849.854,3,35,0,1,85,0, 415
3852.454,3,35,0,1,84,0, 416
3859.487,3,35,0,2,86,0, 414
3860.104,3,35,1,0,87,0, 413
3861.804,3,35,1,0,86,0, 414
3862.704,3,35,1,0,87,0, 413
3863.187,3,35,1,0,88,0, 412
3863.704,3,35,1,0,89,0, 411
3864.154,3,35,1,0,88,0, 412
3865.054,3,35,1,0,89,0, 411
3868.42,3,35,1,0,90,0, 410
3868.887,3,35,1,0,89,0, 411
3869.92,3,35,1,0,90,0, 410
3871.47,3,35,1,0,91,0, 409
3885.12,3,35,1,0,92,0, 408
3887.704,3,36,0,0,0,0,250
3890.07,3,36,0,100,100,0, 150
3892.554,3,36,0,1,99,0, 151
3893.37,3,36,0,5,94,0, 156
3894.687,3,36,0,1,93,0, 157
3895.754,3,36,0,2,91,0, 159
3897.737,3,36,0,1,90,0, 160
3899.204,3,36,0,1,89,0, 161
3903.22,3,36,1,0,90,0, 160
3905.67,3,36,1,0,89,0, 161
3906.12,3,36,1,0,90,0, 160
3906.654,3,36,1,0,91,0, 159
3913.47,3,36,1,0,90,0, 160
3919.204,3,36,1,0,91,0, 159
3921.804,3,36,1,0,92,0, 158
3944.404,3,37,0,0,0,0,200
3953.254,3,37,0,98,98,0, 102
3956.504,3,37,0,98,98,98, 4
3959.637,3,37,0,2,98,96, 6
3960.354,3,37,0,1,98,95, 7
3967.537,3,37,0,2,98,97, 5
3968.22,3,37,0,1,98,98, 4
3969.187,3,37,0,1,98,99, 3
3970.704,3,37,0,2,98,101, 1
3971.287,3,37,0,1,98,102, 0
3975.47,3,37,1,0,99,101, 0
3982.37,3,38,0,0,0,0,200
3988.271,3,38,0,99,0,99, 101
3992.037,3,38,0,101,101,99, 0
3993.787,3,38,0,1,100,100, 0
3997.954,3,39,0,0,0,0,200
4006.104,3,39,0,86,86,0, 114
4008.571,3,39,0,100,186,0, 14
4011.82,3,39,0,101,86,101, 13
4015.07,3,39,0,9,95,101, 4
4016.954,3,39,1,0,96,101, 3
4020.787,3,39,0,1,95,102, 3
4022.787,3,39,1,0,95,103, 2
4023.437,3,39,1,0,95,104, 1
4025.887,3,39,1,0,95,105, 0
4032.404,3,40,0,0,0,0,200
4039.021,3,40,0,101,101,0, 99
4042.287,3,40,0,95,101,95, 4
4043.604,3,40,0,3,101,98, 1
4044.521,3,40,0,1,101,99, 0
4048.57,3,40,0,1,102,98, 0
4050.12,3,41,0,0,0,0,200
4056.92,3,41,0,11,0,11, 189
4059.087,3,41,0,68,0,79, 121
4062.42,3,41,0,7,7,79, 114
4072.237,3,41,0,72,79,79, 42
4073.07,3,41,0,3,82,79, 39
4075.72,3,41,0,20,102,79, 19
4078.087,3,41,0,9,102,88, 10
4078.654,3,41,0,3,102,91, 7
4079.604,3,41,0,3,102,94, 4
4080.854,3,41,0,2,102,96, 2
4081.42,3,41,1,0,102,97, 1
4083.304,3,41,1,0,102,98, 0
4086.037,3,42,0,0,0,0,200
4090.704,3,42,0,127,127,0, 73
4091.654,3,42,1,0,128,0, 72
4095.07,3,42,0,69,128,69, 3
4096.237,3,42,1,0,128,70, 2
4097.037,3,42,1,0,128,71, 1
4097.737,3,42,1,0,128,72, 0
4100.521,3,42,0,1,127,73, 0
4103.187,3,42,0,8,119,81, 0
4105.437,3,42,0,2,117,83, 0
4106.387,3,42,1,0,117,82, 1
4106.687,3,42,0,3,114,85, 1
4107.587,3,42,1,0,114,86, 0
4108.737,3,42,1,0,113,87, 0
4110.987,3,43,0,0,0,0,200
4116.204,3,43,0,79,79,0, 121
4117.32,3,43,0,18,97,0, 103
4120.92,3,43,0,93,97,93, 10
4121.987,3,43,0,4,97,97, 6
4122.72,3,43,0,1,97,98, 5
4124.57,3,43,0,2,97,100, 3
4125.887,3,43,1,0,97,101, 2
4128.354,3,43,0,2,97,103, 0
4130.987,3,43,0,2,99,101, 0
4132.454,3,44,0,0,0,0,200
4138.82,3,44,0,90,90,0, 110
4141.987,3,44,0,5,90,5, 105
4143.537,3,44,0,85,90,90, 20
4146.637,3,44,0,3,90,93, 17
4150.837,3,44,0,3,93,93, 14
4151.387,3,44,1,0,92,94, 14
4153.504,3,44,0,4,96,94, 10
4157.021,3,44,0,5,96,99, 5
4158.004,3,44,1,0,96,100, 4
4160.504,3,44,1,0,96,101, 3
4165.054,3,44,1,0,97,101, 2
4165.637,3,44,1,0,98,101, 1
4166.055,3,44,1,0,99,101, 0
4170.554,3,45,0,0,0,0,200
4176.07,3,45,0,59,59,0, 141
4177.137,3,45,0,15,74,0, 126
4178.354,3,45,0,24,98,0, 102
4179.954,3,45,1,0,99,0, 101
4182.304,3,45,0,65,99,65, 36
4183.654,3,45,0,23,99,88, 13
4184.871,3,45,0,6,99,94, 7
4186.104,3,45,0,8,98,102, 0
4187.987,3,45,1,0,99,101, 0
4190.72,3,46,0,0,0,0,200
4194.42,3,46,0,90,90,0, 110
4195.121,3,46,0,3,93,0, 107
4196.07,3,46,0,1,94,0, 106
4196.854,3,46,0,2,96,0, 104
4197.604,3,46,1,0,97,0, 103
4199.287,3,46,1,0,98,0, 102
4202.287,3,46,1,0,99,0, 101
4206.954,3,46,0,63,99,63, 38
4208.854,3,46,0,36,99,99, 2
4209.92,3,46,1,0,99,100, 1
4210.637,3,46,1,0,99,101, 0
4212.737,3,46,1,0,98,102, 0
4214.337,3,46,1,0,97,103, 0
4219.954,3,46,1,0,96,104, 0
4222.904,3,47,0,0,0,0,200
4226.57,3,47,0,91,91,0, 109
4228.687,3,47,0,2,93,0, 107
4229.287,3,47,0,1,94,0, 106
4229.97,3,47,0,1,95,0, 105
4233.754,3,47,0,97,95,97, 8
4235.804,3,47,0,3,95,100, 5
4239.537,3,47,0,2,97,100, 3
4240.787,3,47,1,0,96,101, 3
4241.32,3,47,0,4,100,100, 0
4242.687,3,47,1,0,99,101, 0
4260.287,3,48,0,0,0,0,200
4264.904,3,48,0,96,96,0, 104
4267.054,3,48,0,92,96,92, 12
4267.987,3,48,1,0,96,93, 11
4268.537,3,48,1,0,96,94, 10
4269.971,3,48,0,4,96,98, 6
4270.72,3,48,1,0,96,99, 5
4272.621,3,48,0,1,96,100, 4
4274.604,3,48,0,2,98,100, 2
4276.021,3,48,1,0,99,100, 1
4278.037,3,48,1,0,99,101, 0
4281.137,3,49,0,0,0,0,200
4288.721,3,49,0,93,0,93, 107
4290.271,3,49,0,2,0,95, 105
4292.137,3,49,0,67,0,162, 38
4295.454,3,49,0,77,77,95, 28
4297.47,3,49,0,8,85,95, 20
4300.504,3,49,0,4,89,95, 16
4303.854,3,49,0,8,89,103, 8
4305.887,3,49,0,2,91,103, 6
4306.604,3,49,0,2,93,103, 4
4308.837,3,49,0,2,91,105, 4
4309.771,3,49,1,0,91,106, 3
4315.904,3,49,0,9,100,100, 0
4318.187,3,50,0,0,0,0,200
4324.054,3,50,0,100,100,0, 100
4327.187,3,50,0,79,100,79, 21
4328.487,3,50,0,8,100,87, 13
4329.787,3,50,0,8,100,95, 5
4331.854,3,50,0,4,104,95, 1
4332.554,3,50,0,1,105,95, 0
4335.187,3,50,0,2,103,97, 0
4338.404,3,50,1,0,104,96, 0
4339.604,3,51,0,0,0,0,200
4345.487,3,51,0,81,81,0, 119
4347.621,3,51,0,20,101,0, 99
4349.721,3,51,0,105,94,105, 1
4352.337,3,51,1,0,95,105, 0
4353.971,3,51,0,2,97,103, 0
4354.687,3,51,0,1,98,102, 0
4358.271,3,51,0,1,99,101, 0
4361.837,3,52,0,0,0,0,200
4366.437,3,52,0,99,99,0, 101
4369.587,3,52,0,101,99,101, 0
4375.237,3,53,0,0,0,0,200
4381.121,3,53,0,99,99,0, 101
4381.904,3,53,0,1,100,0, 100
4382.637,3,53,0,1,101,0, 99
4383.621,3,53,0,3,104,0, 96
4386.304,3,53,0,77,104,77, 19
4387.137,3,53,0,3,104,80, 16
4389.971,3,53,0,13,104,93, 3
4390.937,3,53,0,1,104,94, 2
4391.487,3,53,0,2,104,96, 0
4398.054,3,53,0,1,105,95, 0
4400.871,3,54,0,0,0,0,200
4410.32,3,54,0,37,37,0, 163
4411.42,3,54,0,26,63,0, 137
4411.904,3,54,1,0,62,1, 137
4413.57,3,54,0,20,82,0, 118
4415.587,3,54,0,4,86,0, 114
4417.837,3,54,0,97,86,97, 17
4418.754,3,54,0,2,86,99, 15
4419.471,3,54,0,1,86,100, 14
4420.67,3,54,0,5,86,105, 9
4421.471,3,54,0,6,86,111, 3
4427.004,3,54,0,6,92,108, 0
4430.587,3,54,0,2,94,106, 0
4436.787,3,55,0,0,0,0,200
4439.354,3,55,0,101,101,0, 99
4442.021,3,55,0,93,101,93, 6
4442.82,3,55,0,7,100,100, 0
4444.737,3,55,1,0,99,101, 0
4445.137,3,55,0,2,101,99, 0
4446.904,3,56,0,0,0,0,200
4451.554,3,56,0,94,94,0, 106
4453.887,3,56,0,98,94,98, 8
4456.204,3,56,0,3,94,101, 5
4458.654,3,56,0,3,97,98, 5
4459.42,3,56,0,1,98,97, 5
4460.304,3,56,0,1,99,97, 4
4461.687,3,56,0,1,100,97, 3
4464.754,3,56,0,2,100,99, 1
4466.871,3,56,0,1,100,100, 0
4469.537,3,56,0,2,98,102, 0
4471.287,3,57,0,0,0,0,200
4474.521,3,57,0,101,101,0, 99
4476.42,3,57,0,98,101,98, 1
4477.587,3,57,1,0,101,99, 0
4481.687,3,58,0,0,0,0,200
4484.787,3,58,0,109,109,0, 91
4487.504,3,58,0,88,109,88, 3
4489.621,3,58,0,1,110,88, 2
4491.621,3,58,0,2,110,90, 0
4494.737,3,58,0,2,108,92, 0
4497.837,3,59,0,0,0,0,200
4500.654,3,59,0,80,80,0, 120
4501.537,3,59,0,18,98,0, 102
4502.204,3,59,0,1,99,0, 101
4505.121,3,59,0,6,99,6, 95
4506.221,3,59,0,8,98,14, 88
4507.221,3,59,0,82,98,96, 6
4507.887,3,59,0,3,98,99, 3
4509.087,3,59,0,3,98,102, 0
4514.32,3,60,0,0,0,0,200
4517.737,3,60,0,95,95,0, 105
4519.987,3,60,0,105,95,105, 0
4527.004,3,60,0,1,96,104, 0
4528.32,3,60,0,1,97,103, 0
4531.054,3,61,0,0,0,0,200
4534.154,3,61,0,89,89,0, 111
4535.42,3,61,0,5,94,0, 106
4537.871,3,61,0,88,94,88, 18
4538.454,3,61,1,0,94,87, 19
4539.92,3,61,0,18,94,105, 1
4540.904,3,61,0,1,94,106, 0
4543.537,3,62,0,0,0,0,200
4545.937,3,62,0,100,100,0, 100
4548.104,3,62,0,100,100,100, 0
4550.037,3,63,0,0,0,0,200
4556.121,3,63,0,90,90,0, 110
4558.604,3,63,0,79,90,79, 31
4559.604,3,63,0,19,90,98, 12
4562.687,3,63,0,3,93,97, 10
4563.287,3,63,0,1,94,96, 10
4565.837,3,63,0,2,96,96, 8
4566.804,3,63,0,3,99,96, 5
4568.437,3,63,0,2,101,96, 3
4571.487,3,63,1,0,101,95, 4
4572.471,3,63,1,0,101,94, 5
4572.837,3,63,0,2,101,96, 3
4573.504,3,63,0,1,101,97, 2
4573.937,3,63,1,0,101,96, 3
4574.837,3,63,1,0,101,95, 4
4575.387,3,63,0,3,100,98, 2
4575.871,3,63,1,0,100,97, 3
4576.337,3,63,0,2,100,99, 1
4578.82,3,63,1,0,101,99, 0
4586.637,3,63,0,2,103,97, 0
4589.454,3,63,0,1,104,96, 0
4593.087,3,64,0,0,0,0,200
4596.887,3,64,0,95,95,0, 105
4598.004,3,64,0,1,96,0, 104
4601.804,3,64,0,104,95,104, 1
4602.837,3,64,0,1,95,105, 0
4606.621,3,64,0,4,99,101, 0
4609.67,3,65,0,0,0,0,200
4612.404,3,65,0,88,88,0, 112
4614.954,3,65,0,111,88,111, 1
4616.137,3,65,0,1,88,112, 0
4630.121,3,66,0,0,0,0,200
4635.654,3,66,0,79,79,0, 121
4636.954,3,66,0,4,83,0, 117
4639.221,3,66,0,76,159,0, 41
4642.387,3,66,0,99,83,99, 18
4644.937,3,66,0,1,83,100, 17
4646.054,3,66,1,0,83,99, 18
4646.287,3,66,0,7,83,106, 11
4650.254,3,66,0,1,84,106, 10
4650.954,3,66,1,0,85,106, 9
4651.504,3,66,1,0,86,106, 8
4652.104,3,66,1,0,87,106, 7
4653.054,3,66,1,0,88,106, 6
4654.071,3,66,0,1,89,106, 5
4654.687,3,66,1,0,90,106, 4
4655.304,3,66,1,0,91,106, 3
4655.987,3,66,1,0,92,106, 2
4657.687,3,66,0,1,92,107, 1
4658.954,3,66,1,0,92,106, 2
4659.687,3,66,0,1,92,107, 1
4660.254,3,66,1,0,92,108, 0
4662.787,3,66,0,4,88,112, 0
4665.221,3,67,0,0,0,0,200
4667.354,3,67,0,89,89,0, 111
4669.087,3,67,0,99,89,99, 12
4674.587,3,67,0,5,94,98, 8
4675.621,3,67,0,5,99,98, 3
4677.054,3,67,0,3,102,98, 0
4681.637,3,67,0,5,97,103, 0
4684.32,3,68,0,0,0,0,200
4686.471,3,68,0,106,106,0, 94
4688.721,3,68,0,94,106,94, 0
4691.054,3,69,0,0,0,0,200
4694.854,3,69,0,102,102,0, 98
4698.021,3,69,0,98,102,98, 0
4702.354,3,69,0,2,104,96, 0
4706.987,3,70,0,0,0,0,200
4711.371,3,70,0,95,95,0, 105
4712.737,3,70,0,5,100,0, 100
4714.754,3,70,0,43,100,43, 57
4716.471,3,70,0,56,100,99, 1
4717.271,3,70,0,1,100,100, 0
4720.054,3,71,0,0,0,0,200
4722.621,3,71,0,86,86,0, 114
4723.554,3,71,0,6,92,0, 108
4726.504,3,71,0,85,92,85, 23
4727.504,3,71,0,3,92,88, 20
4728.804,3,71,0,12,92,100, 8
4730.92,3,71,0,6,91,106, 3
4734.187,3,71,0,4,95,104, 1
4735.004,3,71,0,1,96,104, 0
4737.137,3,71,0,1,95,105, 0
4739.871,3,72,0,0,0,0,200
4744.187,3,72,0,89,89,0, 111
4746.271,3,72,0,88,89,88, 23
4749.004,3,72,0,18,89,106, 5
4751.154,3,72,0,5,94,106, 0
57.03666,4,1,0,0,0,0,200
82.20332,4,1,0,25,0,25, 175
90.53669,4,2,0,0,0,0,200
98.38681,4,2,0,15,15,0, 185
100.8533,4,2,0,16,15,16, 169
106.0533,4,3,0,0,0,0,200
110.2033,4,3,0,45,0,45, 155
114.42,4,3,0,26,26,45, 129
123.2367,4,4,0,0,0,0,200
133.8366,4,4,0,61,61,0, 139
136.8367,4,4,0,73,61,73, 66
142.1033,4,5,0,0,0,0,200
151.22,4,5,0,59,59,0, 141
155.5867,4,5,0,33,59,33, 108
157.0033,4,5,0,4,59,37, 104
158.77,4,5,0,4,59,41, 100
162.2533,4,5,0,8,67,41, 92
165.37,4,6,0,0,0,0,200
176.87,4,6,0,35,35,0, 165
178.22,4,6,1,0,36,0, 164
179.2367,4,6,0,39,75,0, 125
183.6867,4,6,0,34,75,34, 91
189.4533,4,6,0,3,75,37, 88
193.3368,4,7,0,0,0,0,200
205.3367,4,7,0,97,97,0, 103
216.0367,4,7,0,50,76,50, 74
219.5867,4,7,0,1,76,51, 73
221.0033,4,7,0,1,76,52, 72
223.1367,4,7,1,0,76,53, 71
224.8867,4,7,1,0,76,54, 70
226.9867,4,8,0,0,0,0,200
243.6867,4,8,0,53,53,0, 147
248.9367,4,8,0,26,79,0, 121
252.5033,4,8,0,46,79,46, 75
253.6033,4,8,1,0,79,47, 74
254.4033,4,8,1,0,79,48, 73
255.6866,4,8,1,0,79,49, 72
256.32,4,8,1,0,79,50, 71
257.7701,4,8,1,0,79,51, 70
258.9367,4,8,1,0,79,52, 69
259.72,4,8,1,0,79,53, 68
260.5534,4,8,1,0,79,54, 67
261.5367,4,8,1,0,79,55, 66
262.17,4,8,1,0,79,56, 65
264.0533,4,9,0,0,0,0,200
269.7701,4,9,0,41,0,41, 159
271.47,4,9,0,29,0,70, 130
276.87,4,9,0,45,45,70, 85
278.9034,4,10,0,0,0,0,200
283.2533,4,10,0,49,0,49, 151
284.6033,4,10,0,1,0,50, 150
285.7534,4,10,0,1,0,51, 149
289.62,4,10,0,4,0,55, 145
293.9867,4,10,0,8,8,55, 137
295.07,4,10,0,5,13,55, 132
296.0867,4,10,0,6,19,55, 126
297.42,4,10,0,18,37,54, 109
298.87,4,10,0,3,40,54, 106
299.9367,4,10,0,1,41,54, 105
300.77,4,10,1,0,42,54, 104
301.1867,4,10,0,1,43,54, 103
304.2367,4,10,0,10,53,54, 93
306.37,4,11,0,0,0,0,200
309.42,4,11,0,26,26,0, 174
312.0367,4,11,0,7,33,0, 167
317.57,4,11,0,25,33,25, 142
319.3034,4,11,0,12,33,37, 130
321.17,4,11,0,5,33,42, 125
321.9367,4,11,1,0,33,43, 124
323.0533,4,11,0,17,33,60, 107
331.3034,4,12,0,0,0,0,200
343.1367,4,12,0,57,57,0, 143
347.1867,4,12,0,16,57,16, 127
350.3367,4,12,0,1,57,17, 126
352.5533,4,12,0,17,57,34, 109
354.37,4,13,0,0,0,0,200
357.2701,4,13,0,20,20,0, 180
358.87,4,13,0,2,22,0, 178
366.07,4,13,0,57,79,0, 121
372.0534,4,13,0,53,79,53, 68
374.87,4,14,0,0,0,0,200
378.57,4,14,0,47,0,47, 153
381.4533,4,15,0,0,0,0,200
390.87,4,15,0,81,81,0, 119
392.7367,4,15,0,3,84,0, 116
396.37,4,16,0,0,0,0,200
400.4867,4,16,0,60,0,60, 140
401.8533,4,16,0,2,0,62, 138
407.82,4,16,0,42,0,104, 96
411.77,4,16,0,32,32,104, 64
413.92,4,17,0,0,0,0,200
419.0034,4,17,0,55,55,0, 145
425.4034,4,17,0,14,55,14, 131
426.2702,4,17,1,0,55,15, 130
428.1867,4,17,1,0,55,16, 129
430.7034,4,18,0,0,0,0,200
434.6367,4,18,0,53,53,0, 147
438.7701,4,18,0,7,53,7, 140
442.1867,4,18,1,0,53,8, 139
445.1534,4,18,0,7,53,15, 132
450.82,4,18,0,4,53,19, 128
469.6534,4,19,0,0,0,0,200
477.5367,4,20,0,0,0,0,200
488.1201,4,21,0,0,0,0,200
491.1367,4,21,0,1,1,0, 199
492.5701,4,21,0,1,2,0, 198
495.3867,4,21,0,2,2,2, 196
501.9367,4,22,0,0,0,0,200
504.3867,4,22,0,1,1,0, 199
505.4533,4,22,0,1,2,0, 198
507.97,4,22,0,3,2,3, 195
510.1534,4,23,0,0,0,0,200
513.5533,4,23,0,1,0,1, 199
515.0867,4,23,0,2,0,3, 197
522.5034,4,23,0,3,3,3, 194
524.2867,4,23,1,0,4,3, 193
525.2034,4,23,1,0,5,3, 192
529.5367,4,24,0,0,0,0,200
530.5367,4,25,0,0,0,0,200
540.0867,4,25,1,0,0,1, 199
540.67,4,25,0,12,0,13, 187
544.9366,4,25,0,7,0,20, 180
550.0867,4,25,0,28,28,20, 152
552.2701,4,26,0,0,0,0,200
564.6033,4,26,0,1,0,1, 199
567.1867,4,26,0,8,0,9, 191
568.9034,4,26,0,3,0,12, 188
573.42,4,26,0,9,9,12, 179
574.4701,4,26,0,4,13,12, 175
576.3201,4,27,0,0,0,0,200
584.6367,4,27,0,32,0,32, 168
589.9369,4,27,0,25,25,32, 143
592.0867,4,28,0,0,0,0,200
595.5701,4,28,0,54,54,0, 146
606.4034,4,28,0,94,54,94, 52
608.1034,4,29,0,0,0,0,200
610.1035,4,29,0,2,2,0, 198
611.1034,4,29,0,1,3,0, 197
615.5701,4,29,0,34,3,34, 163
620.4534,4,30,0,0,0,0,200
625.9868,4,30,0,60,60,0, 140
627.7534,4,30,0,12,72,0, 128
638.8033,4,30,0,16,72,16, 112
640.22,4,30,0,4,72,20, 108
641.4367,4,30,1,0,72,21, 107
642.0367,4,30,1,0,72,22, 106
644.1534,4,30,0,4,72,26, 102
646.1534,4,31,0,0,0,0,200
658.3534,4,31,0,78,0,78, 122
660.2201,4,31,1,0,0,79, 121
660.7534,4,31,0,7,0,86, 114
667.4367,4,31,0,6,6,86, 108
669.0034,4,32,0,0,0,0,200
671.1534,4,32,0,6,6,0, 194
672.5701,4,32,0,2,8,0, 192
675.4701,4,32,0,10,18,0, 182
679.8034,4,32,0,6,18,6, 176
683.0034,4,32,0,6,18,12, 170
684.6701,4,33,0,0,0,0,200
696.3701,4,33,0,15,0,15, 185
698.7701,4,33,0,33,0,48, 152
704.9701,4,33,0,68,68,48, 84
706.4701,4,34,0,0,0,0,200
721.0201,4,34,0,13,0,13, 187
722.92,4,34,0,9,0,22, 178
732.8367,4,34,0,76,76,22, 102
734.5201,4,34,0,2,78,22, 100
736.4367,4,35,0,0,0,0,200
740.0367,4,35,0,66,66,0, 134
742.1201,4,35,0,2,68,0, 132
743.0701,4,35,0,1,69,0, 131
744.7534,4,35,0,1,70,0, 130
752.67,4,35,0,21,70,21, 109
754.67,4,36,0,0,0,0,200
761.0201,4,36,0,96,96,0, 104
770.4367,4,36,0,39,96,39, 65
781.1201,4,37,0,0,0,0,250
823.9034,4,37,0,96,96,0, 154
853.1034,4,38,0,0,0,0,250
857.3534,4,38,0,57,57,0, 193
858.9867,4,38,0,6,63,0, 187
862.3867,4,38,0,9,72,0, 178
864.4368,4,38,0,3,75,0, 175
867.0034,4,38,0,4,79,0, 171
881.7867,4,39,0,0,0,0,500
888.4034,4,39,0,60,60,0, 440
889.7867,4,39,0,21,81,0, 419
891.7034,4,39,0,16,97,0, 403
893.2033,4,39,0,11,108,0, 392
895.4034,4,39,0,32,140,0, 360
903.42,4,40,0,0,0,0,750
906.5534,4,40,0,103,103,0, 647
908.0534,4,40,1,0,104,0, 646
908.5534,4,40,0,22,126,0, 624
910.3201,4,40,0,12,138,0, 612
911.8701,4,41,0,0,0,0,750
914.4201,4,41,0,84,84,0, 666
916.3201,4,41,1,0,85,0, 665
916.8533,4,41,0,21,106,0, 644
918.8534,4,42,0,0,0,0,500
920.7368,4,42,0,41,41,0, 459
922.1034,4,42,0,24,65,0, 435
925.3201,4,43,0,0,0,0,500
929.3701,4,43,0,47,47,0, 453
931.3201,4,43,0,16,63,0, 437
934.5367,4,44,0,0,0,0,250
936.4368,4,44,0,53,53,0, 197
939.6701,4,45,0,0,0,0,750
941.52,4,45,0,68,68,0, 682
942.5867,4,45,0,19,87,0, 663
944.0201,4,45,0,17,104,0, 646
947.2534,4,45,0,25,129,0, 621
949.2701,4,46,0,0,0,0,250
951.3033,4,46,0,67,67,0, 183
952.8701,4,47,0,0,0,0,250
954.8201,4,47,0,82,82,0, 168
956.0701,4,47,0,1,83,0, 167
961.1201,4,48,0,0,0,0,250
963.9534,4,48,0,57,57,0, 193
965.5034,4,48,0,9,66,0, 184
967.1534,4,49,0,0,0,0,250
968.9868,4,49,0,43,43,0, 207
971.8534,4,49,0,3,46,0, 204
973.5534,4,50,0,0,0,0,500
975.8533,4,50,0,61,61,0, 439
977.4534,4,50,0,30,91,0, 409
978.6701,4,50,0,10,101,0, 399
980.5534,4,51,0,0,0,0,500
985.0367,4,51,0,57,57,0, 443
986.5867,4,51,0,9,66,0, 434
987.6201,4,51,0,9,75,0, 425
989.4534,4,51,0,11,86,0, 414
992.4868,4,51,1,0,87,0, 413
993.0034,4,51,0,1,88,0, 412
995.7534,4,52,0,0,0,0,750
999.0868,4,52,0,58,58,0, 692
1000.77,4,52,0,11,69,0, 681
1002.637,4,52,0,5,74,0, 676
1004.72,4,52,1,0,73,0, 677
1005.153,4,52,0,8,81,0, 669
1007.22,4,53,0,0,0,0,750
1009.403,4,53,0,40,40,0, 710
1011.32,4,53,0,17,57,0, 693
1012.053,4,53,1,0,58,0, 692
1012.903,4,53,0,11,69,0, 681
1015.67,4,54,0,0,0,0,500
1017.37,4,54,0,52,52,0, 448
1018.403,4,54,0,5,57,0, 443
1020.887,4,54,0,13,70,0, 430
1023.32,4,54,0,12,82,0, 418
1024.47,4,54,0,6,88,0, 412
1034.17,4,55,0,0,0,0,250
1040.27,4,55,0,21,21,0, 229
1041.587,4,55,1,0,22,0, 228
1041.97,4,55,0,6,28,0, 222
1053.553,4,56,0,0,0,0,250
1060.02,4,56,0,37,37,0, 213
1063.203,4,56,0,30,67,0, 183
1065.62,4,56,0,1,68,0, 182
1069.27,4,56,0,4,72,0, 178
1070.637,4,56,0,1,73,0, 177
1074.287,4,56,0,5,78,0, 172
1077.803,4,56,0,29,107,0, 143
1091.32,4,57,0,0,0,0,500
1094.403,4,57,0,45,45,0, 455
1097.337,4,57,0,22,67,0, 433
1101.77,4,57,0,125,192,0, 308
1103.837,4,57,0,19,211,0, 289
1109.937,4,57,0,13,224,0, 276
1116.203,4,58,0,0,0,0,500
1122.503,4,58,0,73,73,0, 427
1125.387,4,58,0,53,126,0, 374
1127.787,4,58,0,10,136,0, 364
1130.87,4,58,0,15,151,0, 349
1132.67,4,59,0,0,0,0,250
1136.803,4,59,0,54,54,0, 196
1138.353,4,59,1,0,55,0, 195
1138.77,4,59,0,23,78,0, 172
1145.053,4,59,0,23,101,0, 149
1147.287,4,60,0,0,0,0,750
1153.853,4,60,0,138,138,0, 612
1157.67,4,60,0,37,175,0, 575
1164.12,4,60,0,54,229,0, 521
1166.237,4,60,0,22,251,0, 499
1168.103,4,61,0,0,0,0,500
1172.253,4,61,0,120,120,0, 380
1174.937,4,61,0,20,140,0, 360
1178.62,4,61,0,18,158,0, 342
1180.853,4,62,0,0,0,0,750
1187.853,4,62,0,137,137,0, 613
1190.337,4,62,0,54,191,0, 559
1192.42,4,63,0,0,0,0,250
1197.12,4,63,0,16,16,0, 234
1200.737,4,63,0,64,80,0, 170
1204.003,4,63,0,21,101,0, 149
1206.137,4,63,0,2,103,0, 147
1209.403,4,64,0,0,0,0,500
1216.403,4,64,0,123,123,0, 377
1219.604,4,64,0,30,153,0, 347
1222.503,4,64,0,35,188,0, 312
1225.103,4,64,0,29,217,0, 283
1228.07,4,64,0,6,223,0, 277
1231.503,4,65,0,0,0,0,750
1236.87,4,65,0,62,62,0, 688
1243.337,4,65,0,54,116,0, 634
1248.287,4,65,0,68,184,0, 566
1252.053,4,65,0,51,235,0, 515
1255.637,4,65,0,53,288,0, 462
1261.303,4,66,0,0,0,0,500
1271.52,4,66,0,106,106,0, 394
1273.137,4,66,0,44,150,0, 350
1274.687,4,66,0,32,182,0, 318
1276.587,4,67,0,0,0,0,750
1281.553,4,67,0,94,94,0, 656
1283.287,4,67,0,54,148,0, 602
1286.237,4,67,0,65,213,0, 537
1287.787,4,68,0,0,0,0,250
1290.354,4,68,0,82,82,0, 168
1295.453,4,68,0,18,100,0, 150
1297.337,4,69,0,0,0,0,500
1300.337,4,69,0,62,62,0, 438
1301.67,4,69,1,0,63,0, 437
1302.02,4,69,0,55,118,0, 382
1303.537,4,69,1,0,119,0, 381
1303.953,4,69,0,45,164,0, 336
1305.437,4,70,0,0,0,0,250
1309.903,4,70,0,35,35,0, 215
1312.887,4,70,0,26,61,0, 189
1315.22,4,70,0,22,83,0, 167
1316.82,4,71,0,0,0,0,750
1319.653,4,71,0,118,118,0, 632
